osm_type,osm_id,name,brand,operator,shop_type,street,house_number,postal_code,city,latitude,longitude,opening_hours,website,store_group
node,653154477,Denner,Denner,,supermarket,,,,,46.186525,6.1099949,"Mo-We 08:00-19:00; Th, Fr 08:00-19:30; Sa 08:00-18:00",,Denner
node,653154754,Aldi,Aldi Suisse,Aldi Suisse SA,supermarket,Route de Chancy,71,,Petit-Lancy,46.187181,6.1112678,,https://www.aldi-suisse.ch/fr/filiales-et-heures-douverture/l/petit-lancy/route-de-chancy-71/e447,Aldi
node,659862626,Coop,Coop,Coop Genossenschaft,supermarket,Albisriederstrasse,334,8047,Zürich,47.3758541,8.487038,Mo-Sa 08:00-20:00,,Coop
node,660174913,Coop,Coop,Coop Genossenschaft,supermarket,Bahnhofstrasse,7,6312,Steinhausen,47.1963548,8.4828142,Mo-Th 07:30-19:00; Fr 07:30-21:00; Sa 07:30-17:00,,Coop
node,660455574,Migros,Migros,Migros,supermarket,Rorschacher Strasse,249,9016,St. Gallen,47.4371841,9.4051513,Mo-Fr 07:30-19:00; Sa 07:30-17:00; Su off,,Migros
node,661056247,Migros,Migros,Genossenschaft Migros Basel,supermarket,Burgfelderstrasse,11,4055,Basel,47.5623042,7.5728438,"Sa 07:30-18:00; Su,PH off",https://filialen.migros.ch/de/migros-supermarkt-basel-burgfelder,Migros
node,661094293,Denner,Denner,,supermarket,Lukasstrasse,,9016,St. Gallen,47.4372676,9.4046412,Mo-Fr 07:30-19:00; Sa 07:30-17:00,,Denner
node,661250753,Coop,Coop,,supermarket,,,,,46.4901528,9.8349925,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 08:00-18:00; Su 11:00-18:00,,Coop
node,661995247,Migros,Migros,Genossenschaft Migros Aare,supermarket,Landstrasse,69,5430,Wettingen,47.4673647,8.3244562,Mo-Sa 08:00-20:00; PH off,https://filialen.migros.ch/de/migros-supermarkt-wettingen-landstrasse,Migros
node,661995248,Denner,Denner,,supermarket,,,,,47.466772,8.3249116,Mo-Sa 08:00-20:00; PH closed,,Denner
node,663576422,Coop,Coop,,supermarket,,,,,46.9410888,7.4313753,Mo-Fr 07:00-20:00; Sa 07:00-17:00; Su off; PH off,,Coop
node,664446565,Coop,Coop,,supermarket,Bahnhofstrasse,33,8636,Wald ZH,47.2737527,8.914786,Mo-Sa 07:30-20:00,,Coop
node,666998648,Denner,Denner,Denner AG,supermarket,,,,,46.9364877,7.4327684,Mo-Fr 08:00-19:00; Sa 08:00-17:00; Su off; PH off,https://www.denner.ch/de/filialen/store/seftigenstrasse-45-3007-bern/,Denner
node,667410777,Migros,Migros,Genossenschaft Migros Aare,supermarket,Seftigenstrasse,1,3007,Bern,46.9400687,7.4319625,Mo-Fr 07:00-20:00; Sa 07:00-17:00,https://filialen.migros.ch/de/migros-supermarkt-bern-eigerplatz,Migros
node,668900325,Coop,Coop,,supermarket,,,,,47.2032898,7.5588771,Mo-Fr 07:00-18:30; Sa 07:30-17:00,,Coop
node,668900326,Migros,Migros,Genossenschaft Migros Aare,supermarket,Hauptstrasse,60-62,4528,Zuchwil,47.2034641,7.5603451,"Mo-Fr 08:00-18:30, Sa 07:30-18:00; PH off",https://filialen.migros.ch/de/migros-supermarkt-zuchwil,Migros
node,668943412,Coop,Coop,Coop Genossenschaft,supermarket,Maihofstrasse,1,6006,Luzern,47.0614224,8.3083616,Mo-Fr 07:30-18:30; Sa 07:30-16:00,https://coop.ch/,Coop
node,668977849,Coop,Coop,Coop Genossenschaft,supermarket,Hellgasse,3,6460,Altdorf UR,46.8809204,8.6454171,Mo-Th 07:30-18:30; Fr 07:30-21:00; Sa 07:30-17:00; PH off,,Coop
node,672211749,Lidl,Lidl,,supermarket,Sagistrasse,10,,Baar,47.1850241,8.5178011,Mo-Th 07:30-19:00; Fr 07:30-21:00; Sa 07:30-17:00,,Lidl
node,676201495,Coop,,,supermarket,Bahnhofplatz,6,3920,,46.0235437,7.7484443,Mo-Su 08:00-20:00,,Coop
node,679787398,Denner,Denner,,supermarket,Brunnmattstrasse,22-24,,Bern,46.944952,7.426814,Mo-Fr 07:00-20:00; Sa 08:00-17:00,,Denner
node,688619499,Denner,Denner,Denner SA,supermarket,Rue du Vicaire-Savoyard,2,,Genève,46.2046388,6.1233132,Mo-We 07:30-19:00; Th 07:30-20:00; Fr 07:30-19:30; Sa 07:30-18:00,https://www.denner.ch/fr/succursales/1203-geneve-st.jean~s1144881,Denner
node,688621578,Coop,Coop,Coop Société Coopérative,supermarket,Avenue du Devin-du-Village,1,1203,Genève,46.2040409,6.1245627,Mo-We 07:30-19:00; Th 07:30-20:00; Fr 07:30-19:30; Sa 07:30-18:00,https://www.coop.ch/fr/entreprise/adresses-et-horaires/detail.html/1766/coop-supermarche-geneve-saint-jean.html,Coop
node,689032982,Coop,Coop,,supermarket,,,,,46.1691,8.7946582,Mo-Fr 08:00-19:00; Sa 08:00-18:30,,Coop
node,689077812,Coop,Coop,,supermarket,,,,,46.0673644,7.7761025,Mo-Sa 08:00-18:30; Su 16:00-18:30,,Coop
node,692966432,Coop,Coop,,supermarket,Rue de Montchoisy,35,1207,Genève,46.204328,6.1619852,Mo-We 07:30-19:00; Th 07:30-20:00; Fr 07:30-19:30; Sa 07:30-18:00,https://www.coop.ch/fr/entreprise/adresses-et-horaires/detail.html/1295/coop-supermarche-geneve-montchoisy.html,Coop
node,696965320,Denner,Denner,Denner,supermarket,Hauptstrasse,2,4414,Füllinsdorf,47.502646,7.7273122,,https://www.denner.ch/,Denner
node,697447471,Migros Partner,,,supermarket,Lachenstrasse,1,4056,Basel,47.5681849,7.5698764,"Mo-Fr 08:00-19:00, Sa 08:00-18:00, Su 09:00-18:00",https://filialen.migros.ch/de/migros-partner-basel-lachenstrasse,Migros
node,697447474,Denner,Denner,,supermarket,,,,,47.5686765,7.5695506,Mo-Sa 08:00-20:00; Su 10:00-18:00,,Denner
node,698552416,Coop,Coop,Coop Genossenschaft,supermarket,,,,,47.5606982,7.575696,Mo-Fr 07:30-20:00;Sa 07:30-18:00;PH off,,Coop
node,701408310,Denner,Denner,,supermarket,,,,,46.9169559,7.0224237,,,Denner
node,702121796,Denner,Denner,,supermarket,,,,,46.0168254,8.9410797,"Mo-We, Fr 07:30-19:00; Th 07:30-21:00; Sa 07:30-18:30",,Denner
node,702121805,Migros,,,supermarket,,,,,46.0163953,8.9411898,"Mo-We, Fr 07:30-19:00; Th 07:30-20:00; Sa 07:30-18:30",,Migros
node,702374477,Migros,Migros,,supermarket,Bahnhofstrasse,15,2502,Biel/Bienne,47.1350486,7.2443027,Mo-Fr 07:00-20:00; Sa 07:00-17:00; Su off,https://filialen.migros.ch/de/migros-supermarkt-biel-bielerhof/,Migros
node,702400147,Migros,Migros,Genossenschaft Migros Aare,supermarket,Freiestrasse,10,2540,Grenchen,47.1897028,7.399181,"Mo-Th 08:00-18:30, Fr 08:00-21:00, Sa 07:30-18:00; PH off",https://filialen.migros.ch/de/migros-supermarkt-grenchen,Migros
node,703717472,Coop,Coop,Coop,supermarket,Vogesenplatz,10,4056,Basel,47.5705577,7.5733861,Mo-Fr 07:30-20:00; Sa 07:30-18:00,,Coop
node,704656423,Migros,Migros,Genossenschaft Migros Ostschweiz,supermarket,Bahnhofstrasse,56-58,8200,Schaffhausen,47.6988386,8.6340912,"Mo-Fr 07:30-19:30, Sa 07:30-18:00; PH off",https://filialen.migros.ch/de/migros-supermarkt-schaffhausen-vorstadt,Migros
node,705144659,Migros,Migros,Genossenschaft Migros Aare,supermarket,,,,,47.1195458,7.266645,Mo-Th 08:30-20:00; Fr 08:30-21:00; Sa 08:00-17:00,,Migros
node,705187488,Migros Bözingen / Boujean,Migros,,supermarket,,,,,47.1519954,7.2671451,Mo-Fr 08:00-19:00; Sa 07:30-17:00,,Migros
node,706203439,Coop,,Coop Genossenschaft,supermarket,Bankstrasse,8/12,8400,Winterthur,47.5008483,8.7259378,Mo-Fr 08:30-20:00; Sa 08:00-20:00,https://www.coop.ch/de/services/standorte-und-oeffnungszeiten/detail.html/1923/coop-supermarkt-winterthur-stadtgarten.html,Coop
node,707091144,Coop,Coop,Coop Société Coopérative,supermarket,Rue du Village,26,,Vernier,46.2145319,6.0829705,Mo-We 08:00-19:00; Th 08:00-20:00; Fr 08:00-19:30; Sa 08:00-18:00; Su off,https://www.coop.ch/fr/entreprise/adresses-et-horaires/detail.html/1441/coop-supermarche-vernier.html,Coop
node,707688647,Coop,Coop,Coop,supermarket,,,,,47.5659947,7.5621322,Mo-Fr 07:30-19:00; Sa 07:30-18:00,,Coop
node,707688653,Coop,Coop,,supermarket,Elsässerstrasse,36,4056,Basel,47.5690946,7.5796433,Mo-Fr 07:30-20:00; Sa 07:30-18:00,,Coop
node,707688659,Migros,Migros,Genossenschaft Migros Basel,supermarket,Mülhauserstrasse,70-72,4056,Basel,47.5683624,7.5794364,Mo-Fr 07:30-20:00; Sa 07:00-18:00,https://filialen.migros.ch/de/migros-supermarkt-basel-muelhauser,Migros
node,711672637,Denner,Denner,Denner,supermarket,,,,,47.119501,7.2674777,Mo-Th 08:30-20:00; Fr 08:30-21:00; Sa 08:00-17:00,,Denner
node,713981267,Coop,Coop,Coop Genossenschaft,supermarket,Brünigstrasse,42,6074,Giswil,46.837599,8.1860203,Mo-Fr 07:00-19:00; Sa 07:00-18:00,https://www.coop.ch/de/standorte/coop-supermarkt-giswil/4956_POS,Coop
node,723124725,Migros,Migros,Migros,supermarket,,,,,46.1806002,8.8506817,"Mo, Tu, We, Fr 08:00-19:00; Th 08:00-20:00; Sa 08:00-18:30; Su off",https://filialen.migros.ch/de/migros-supermarkt-tenero,Migros
node,723124727,Coop,Coop,,supermarket,,,,,46.1750373,8.8548613,Mo-Fr 08:00-19:00; Th 08:00-21:00; Sa 08:00-18:30,,Coop
node,723124737,Denner,Denner,,supermarket,,,,,46.1778678,8.8533198,Mo-Fr 08:00-18:30; Sa 08:00-17:00,,Denner
node,726288110,Coop,,,supermarket,Turbenweg,1,3073,Gümligen,46.9333836,7.5036085,Mo-Th 08:00-19:00; Fr 08:00-21:00; Sa 08:00-17:00,http://www.coop.ch/pb/site/vstinfo/node/76518709/Lde/index.htm?#id=3315,Coop
node,726288113,Migros,Migros,Genossenschaft Migros Aare,supermarket,Turbenweg,1,3073,Gümligen,46.9332941,7.5041936,"Mo-Th 08:00-19:00, Fr 08:00-21:00, Sa 08:00-17:00; PH off",https://filialen.migros.ch/de/migros-supermarkt-guemligen,Migros
node,726293843,Coop,Coop,Coop,supermarket,,,,,46.4823269,6.774769,Mo-Fr 07:30-19:00; Sa 07:30-18:00,,Coop
node,729897788,Coop,Coop,,supermarket,Dorfstrasse,140,8706,Meilen,47.2686992,8.6463179,Mo-Sa 07:00-20:00,,Coop
node,732594357,Migros,Migros,Genossenschaft Migros Ostschweiz,supermarket,Kapplerstrasse,16,9642,Ebnat-Kappel,47.2650506,9.1207326,"Mo-Fr 08:00-19:00, Sa 08:00-17:00; PH off",https://filialen.migros.ch/de/migros-supermarkt-ebnat-kappel,Migros
node,732807266,Coop,,,supermarket,Gillstrasse,2,9642,Ebnat-Kappel,47.2655316,9.1213782,,,Coop
node,738901518,Denner,Denner,Denner AG,supermarket,Baselstrasse,26,6252,Dagmersellen,47.2151493,7.9865815,"Mo-Fr 07:00-19:00, Sa 07:00-17:00, Su off",,Denner
node,738901527,Coop,Coop,Coop Genossenschaft,supermarket,Luzernerstrasse,6,6252,Dagmersellen,47.2121507,7.9903016,,,Coop
node,742375127,Coop,Coop,Coop,supermarket,,,,,45.9735732,8.8795853,,,Coop
node,746707096,Coop,Coop,,supermarket,,,,,46.1034428,7.0771825,Mo-Th 08:15-18:30; Fr 08:15-20:00; Sa 08:00-17:00,,Coop
node,754646977,Coop,,Coop Genossenschaft,supermarket,,,,,47.3270663,8.6015768,Mo-Sa 07:30-20:00,,Coop
node,760692391,Coop,Coop,,supermarket,Rue de la Pontaise,14,1018,Lausanne,46.5293757,6.6305889,Mo-Fr 08:00-19:00; Sa 08:00-18:00,,Coop
node,761492253,Migros,Migros,Genossenschaft Migros Basel,supermarket,Grenzacherstrasse,62,4058,Basel,47.5586733,7.6018528,"Mo-Fr 08:00-19:00, Sa 08:00-17:00; PH off",https://filialen.migros.ch/de/migros-supermarkt-basel-juniors-market,Migros
node,764528274,ALDI,ALDI,Aldi Suisse,supermarket,Industriestrasse,1,5000,Aarau,47.3925901,8.0585382,Mo-Fr 09:00-19:00; Th 09:00-20:00; Sa 09:00-18:00; PH off,https://www.aldi-suisse.ch/,Aldi
node,765330263,Coop,Coop,,supermarket,,,,,47.3085901,8.0512777,Mo-Sa 07:30-20:00,,Coop
node,765330266,Migros,Migros,Genossenschaft Migros Aare,supermarket,Picardiestrasse,3,5040,Schöftland,47.3028814,8.0476665,"Mo-Fr 08:00-19:00, Sa 08:00-17:00; PH off",https://filialen.migros.ch/de/migros-supermarkt-schoeftland,Migros
node,766705800,Coop,Coop,Coop Genossenschaft,supermarket,Sophie-Taeuber-Strasse,4,8050,Zürich,47.4134214,8.5405759,Mo-Sa 07:30-21:00,https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-eleven/2250_POS,Coop
node,767892670,Coop,Coop,,supermarket,,,,,47.1659419,7.7983431,,,Coop
node,769086876,MM Migros - Les Cygnes,Migros,Société Coopérative Migros Genève,supermarket,Rue de Lausanne,18-20,,Genève,46.2110531,6.1447639,"Mo-We 08:30-19:00; Th, Fr 08:30-19:30; Sa 08:30-18:00",https://filialen.migros.ch/fr/supermarche-migros-geneve-les-cygnes,Migros
node,769372130,Denner,Denner,,supermarket,,,,,46.2307181,6.1178788,Mo-We 07:30-19:00; Th 07:30-20:00; Fr 07:30-19:30; Sa 07:30-18:00,,Denner
node,769372135,Coop,Coop,,supermarket,Chemin Edouard-Sarasin,28,,Le Grand-Saconnex,46.2311036,6.1188733,Mo-We 07:30-19:00; Th 07:30-20:00; Fr 07:30-19:30; Sa 07:30-18:00,,Coop
node,773905093,Coop,Coop,,supermarket,,,,,46.6980032,7.1402157,Mo-Th 07:00-19:00; Fr 07:00-20:00; Sa 07:00-16:00,,Coop
node,776432719,Migros,Migros,Société Coopérative Migros Genève,supermarket,Rue du Vidollet,5,,Genève,46.2163221,6.1394568,"Mo-We 07:30-19:00; Th,Fr 07:30-19:30; Sa 07:30-18:00",https://filialen.migros.ch/fr/supermarche-migros-geneve-vidollet/,Migros
node,782961749,Coop,Coop,Coop,supermarket,Via Campagnora,16,6713,Malvaglia,46.412393,8.9774825,Mo-Fr 07:30-19:00; Sa 07:30-18:30,https://www.coop.ch/it/sedi/coop-supermercato-malvaglia/1693_POS,Coop
node,790036550,Migros,Migros,Migros,supermarket,Rue Sonnex,20,1218,Le Grand-Saconnex,46.2288146,6.1200851,Mo-We 08:30-19:00; Th-Fr 08:30-19:30; Sa 08:00-18:00,,Migros
node,794048748,Denner,Denner,Denner,supermarket,Zürcher Strasse,41,9000,St.Gallen,47.4188667,9.3537151,Mo-Fr 07:30-19:00; Sa 07:30-17:00,,Denner
node,795787535,Coop,Coop,,supermarket,Avenue d'Aïre,100,,Genève,46.2061895,6.1162444,Mo-We 07:30-19:00; Th 07:30-20:00; Fr 07:30-19:30; Sa 07:30-18:00,,Coop
node,795789464,Coop,Coop,Coop Société Coopérative,supermarket,Place des Charmilles,1-3,1203,Genève,46.2080457,6.1274888,Mo-We 07:30-19:00; Th 07:30-20:00; Fr 07:30-19:30; Sa 07:30-18:00,https://www.coop.ch/fr/entreprise/adresses-et-horaires/detail.html/2240/coop-supermarche-geneve-charmilles.html,Coop
node,796771382,Coop,Coop,,supermarket,,,,,47.3066083,8.8179159,Mo-Sa 08:00-20:00; PH off,,Coop
node,797682885,Migros,Migros,,supermarket,,,,,46.8073903,9.8380938,Mo-Fr 07:00-20:00; Sa 07:00-18:00,,Migros
node,800656826,Denner,Denner,,supermarket,Heidenbühl,2,8840,Einsiedeln,47.1310282,8.7436436,,https://www.denner.ch/,Denner
node,804534298,Denner,Denner,,supermarket,Hammerstrasse,129,4057,Basel,47.5671248,7.5948273,Mo-Fr 08:00-19:00; Sa 07:30-18:00,,Denner
node,805177065,Migros,Migros,,supermarket,Via San Gottardo,,,,46.1752565,8.8111535,"Mo-We,Fr 08:00-18:30; Th 08:00-20:00; Sa 08:00-18:30",,Migros
node,805177095,Coop,Coop,,supermarket,Via Municipio,,,,46.1751136,8.8123086,Mo-Fr 08:00-19:00; Sa 08:00-18:30,,Coop
node,805177100,Denner,Denner,,supermarket,,,,,46.1754061,8.8100648,"Mo,We,Fr 07:30-19:00; Th 07:30-20:00; Sa 07:30-18:30; Tu 07:30-19:00",,Denner
node,805177106,Coop,Coop,Coop,supermarket,Via Mezzana,30,6616,Losone,46.1673272,8.7624523,,https://www.coop.ch/,Coop
node,805177186,Cattori Coop,,Cattori,supermarket,Via Emmaus,3,6616,Losone,46.1648085,8.7687149,"Mo-We,Fr 08:30-19:00; Th 08:30-20:00; Sa 08:00-18:30",https://www.cattori.ch/,Coop
node,805884912,Migros,Migros,,supermarket,,,,,46.1684821,8.7824406,"Mo, Tu, We, Fr 08:00-19:00; Th 08:00-20:00; Sa 08:00-18:30; Su off",https://filialen.migros.ch/de/migros-supermarkt-solduno,Migros
node,805885072,Coop,Coop,,supermarket,,,,,46.1693347,8.7811263,,,Coop
node,806598496,Migros,Migros,,supermarket,,,,,46.1541722,8.7737223,Su-Fr 08:00-19:00; Sa 08:00-18:30,,Migros
node,809917411,Coop,Coop,,supermarket,,,,,46.3338275,6.8904907,"Mo-Th 07:30-18:30; Fr 07:30-19:30; Sa 07:30-17:00; Su,PH closed",,Coop
node,811027945,Migros,Migros,Coopérative Migros Valais,supermarket,,,,,46.2540164,6.9517507,Mo-Th 08:00-18:30; Fr 08:00-20:00; Sa 08:00-17:00; Su off,https://filialen.migros.ch/de/migros-supermarkt-monthey-m-central,Migros
node,816519383,Coop,Coop,Coop,supermarket,,,,,46.8500382,7.190638,Mo-Th 07:00-19:00;Fr 07:00-20:00;Sa 07:00-16:00;Su off,,Coop
node,820927432,Coop,,Coop,supermarket,,,,,46.8897421,7.3142468,,,Coop
node,821376496,Coop Tafers,,Coop,supermarket,,,,,46.8158114,7.2167431,,,Coop
node,823721572,Coop,Coop,,supermarket,,,,,46.6998807,10.0935563,"Mo-Fr 08:00-12:30,14:00-18:30; Sa 08:00-17:00; Su,PH off",,Coop
node,831519648,Coop,Coop,,supermarket,,,,,46.9405621,7.7783322,Mo-Th 08:00-19:00; Fr 08:00-21:00; Sa 07:30-17:00,,Coop
node,831519655,Migros,Migros,Genossenschaft Migros Aare,supermarket,Schlossstrasse,1a,3550,Langnau i. E.,46.9398302,7.7876463,"Mo-We 08:00-19:00, Th 08:00-20:00, Fr 08:00-21:30, Sa 07:30-17:00; PH off",https://filialen.migros.ch/de/migros-supermarkt-langnau-ie,Migros
node,833359581,Coop,Coop,,supermarket,Grand'Rue,16,1462,Yvonand,46.7999002,6.7453686,Tu-Fr 07:30-18:30; Sa 07:30-17:00,,Coop
node,835610427,ALDI,ALDI,,supermarket,Lochrietstrasse,18,8890,Flums,47.0977177,9.3527532,,https://www.aldi-suisse.ch/,Aldi
node,837957539,Migros,Migros,Genossenschaft Migros Ostschweiz,supermarket,Bleichestrasse,15,8280,Kreuzlingen,47.6421017,9.1957586,Mo-Fr 08:00-20:00; Sa 08:00-18:00,https://filialen.migros.ch/de/migros-supermarkt-kreuzlingen-seepark,Migros
node,838253792,Migros,Migros,,supermarket,,,,,46.0813722,7.213234,"Mo-Fr 08:00-12:30, 13:30-18:30; Sa 08:00-17:00; Su off",https://filialen.migros.ch/de/migros-partner-le-chable,Migros
node,840913865,Coop,Coop,,supermarket,Via San Gottardo,41,6780,Airolo,46.5283611,8.610678,"Mo-Fr 08:00-12:30, 14:00-19:00; Sa 08:00-18:30",,Coop
node,841975023,Migros,Migros,Genossenschaft Migros Zürich,supermarket,Birmensdorferstrasse,87,8902,Urdorf,47.3850141,8.4221039,Mo-Sa 08:00-20:00; PH off,https://filialen.migros.ch/de/migros-supermarkt-urdorf-spitzacker,Migros
node,842943819,Coop,Coop,,supermarket,,,,,47.3654237,7.1551713,Mo-Fr 07:30-18:30; Sa 07:30-17:00,https://www.coop.ch/en/locations/coop-supermarche-saint-ursanne/1762_POS,Coop
node,845054102,Denner,Denner,,supermarket,,,,,47.7059522,8.6189969,Mo-Fr 08:00-20:00; Sa 08:00-18:00; Su off,https://www.denner.ch/de/filialen/storecontroller/Stores/storeaction/detail/storeUid/699/,Denner
node,845054109,Coop,Coop,Coop Genossenschaft,supermarket,,,,,47.7039544,8.6155171,Mo-Fr 08:00-19:00; Sa 08:00-18:00; Su off,https://www.coop.ch/de/services/standorte-und-oeffnungszeiten/detail.html/schaffhausen-riet?id=1334,Coop
node,847024491,Coop,Coop,,supermarket,Avenue du Parc-de-la-Rouvraie,3,1018,Lausanne,46.5308968,6.6345902,Mo-Fr 07:30-19:00; Sa 07:30-18:00,,Coop
node,847518306,Denner,Denner,,supermarket,Chemin Isabelle-de-Montolieu,115,1010,Lausanne,46.5437951,6.6470484,,,Denner
node,849788487,Migros,Migros,,supermarket,,,,,46.2505448,7.3522935,Mo-Th 07:30-18:30; Fr 07:30-19:30; Sa 07:30-17:00,https://www.migros.ch,Migros
node,850629367,Coop,Coop,,supermarket,,,,,46.7618198,6.8904797,,,Coop
node,853419954,Coop,Coop,Coop,supermarket,,,,,46.1248107,7.9370751,Mo-Sa 08:00-18:30; Su 15:00-18:30,,Coop
node,859708798,Coop,Coop,,supermarket,Rue de la Gare,24,,,47.2096404,6.9998959,,,Coop
node,859708799,Migros,Migros,,supermarket,,,,,47.2544734,7.0006861,Mo-Th 08:00-18:30; Fr 08:00-20:00; Sa 07:30-17:00,,Migros
node,861391136,Coop,Coop,,supermarket,,,,,46.3230381,7.9892174,,,Coop
node,861795391,Denner Express,Denner,,supermarket,,,,,47.2911866,8.5377315,,,Denner
node,862942472,Aldi,ALDI,Aldi Suisse,supermarket,Oberdorf,54,8752,Näfels,47.0924335,9.0585806,Mo-Sa 07:30-20:00; PH off,https://www.aldi-suisse.ch/,Aldi
node,868369556,Coop,Coop,Coop,supermarket,Unterdorfstrasse,18,5703,Seon,47.3476817,8.1616576,"Mo-Fr 07:30-20:00, Sa 07:30-18:00",,Coop
node,870967108,Denner,Denner,Denner,supermarket,,,,,47.0532293,7.6204645,Mo-Fr 08:00-20:00; Sa 07:30-17:00,,Denner
node,874369070,Coop,Coop,Coop Société Coopérative,supermarket,,,,,46.3838712,6.9241754,"Mo-Th 07:30-19:30, Fr 07:30-20:00, Sa 07:30-18:00; PH off",,Coop
node,875362377,Coop,Coop,,supermarket,Route de Meyrin,,1217,Meyrin,46.2285104,6.0725738,Mo-We 07:30-19:00; Th 07:30-20:00; Fr 07:30-19:30; Sa 07:30-18:00,,Coop
node,880838966,Migros,Migros,,supermarket,,,,,46.2455532,8.7053665,Mo-Fr 08:00-19:00; Sa 08:00-18:30; Su 08:00-19:00,,Migros
node,881410105,Migros,Migros,,supermarket,,,,,46.7664157,6.6503122,Mo-Fr 07:30-18:30; Sa 07:30-18:00; Su off,https://filialen.migros.ch/de/migros-supermarkt-yverdon-sud,Migros
node,883218919,Coop,Coop,,supermarket,,,3600,,46.757382,7.629943,"Mo-We, Fr 07:00-19:00; Th 07:00-20:00; Sa 07:00-17:00",https://coop.ch/,Coop
node,883456577,Migros,Migros,,supermarket,,,,,47.0042717,6.9557712,Mo-We 07:30-19:00; Th 07:30-20:00; Fr 07:30-19:00; Sa 07:30-18:00; Su off,https://filialen.migros.ch/de/migros-supermarkt-portes-rouges,Migros
node,886099069,Migros,Migros,,supermarket,,,,,46.3112491,7.6414568,"Mo-Fr 08:00-12:00, 13:30-18:30; Sa 08:00-17:00; Su off",https://filialen.migros.ch/de/migros-partner-susten,Migros
node,890727503,Migros,Migros,,supermarket,,,,,46.8197654,6.5020486,Mo-Fr 08:00-19:00; Sa 08:00-18:00; Su off,https://filialen.migros.ch/de/migros-supermarkt-sainte-croix,Migros
node,891896182,Migros,Migros,Genossenschaft Migros Zürich,supermarket,Zürichstrasse,108,8123,Ebmatingen,47.3508913,8.6431507,Mo-Sa 08:00-20:00; PH off,https://filialen.migros.ch/de/migros-supermarkt-ebmatingen,Migros
node,892939870,Denner,Denner,Denner SA,supermarket,Rue de Vermont,2,,Genève,46.2149955,6.1342617,Mo-We 07:30-19:00; Th 07:30-20:00; Fr 07:30-19:30; Sa 07:30-18:00,https://www.denner.ch/fr/succursales/1202-geneve~s1145258,Denner
node,896790649,Coop,Coop,Coop Genossenschaft,supermarket,,,,Brugg AG,47.4817627,8.2087864,,https://www.coop.ch/de/,Coop
node,897238528,Denner,Denner,,supermarket,,,,,47.252907,8.6959699,Mo-Fr 08:00-20:00; Sa 07:30-18:00,,Denner
node,897667906,Migros,Migros,,supermarket,,,,,46.0097799,8.9390942,Mo-Fr 07:30-19:00; Sa 07:30-18:30; Su off,https://filialen.migros.ch/de/migros-supermarkt-radio,Migros
node,898008635,Coop Pronto,Coop,,supermarket,,,,,46.6853834,7.8558964,Mo-Su 07:00-22:30,,Coop
node,898174751,Migros,Migros,Genossenschaft Migros Aare,supermarket,Louis-Giroud-Strasse,20,4600,Olten,47.346669,7.9094486,"Mo-We,Fr 08:00-18:30; Th 08:00-20:00; Sa 08:00-18:00",https://filialen.migros.ch/de/migros-supermarkt-olten-saelipark,Migros
node,898174786,Coop,Coop,Coop Genossenschaft,supermarket,,,,,47.3469908,7.9087056,"Mo-We,Fr 07:00-18:30; Th 07:00-20:00; Sa 07:00-18:00",,Coop
node,903622917,Aldi,Aldi,,supermarket,Frutigenstrasse,46C;46a,3600,Thun,46.7470445,7.6260823,Mo-Fr 08:00-20:00; Sa 08:00-17:00; Su off,,Aldi
node,909070437,Denner,Denner,Denner,supermarket,,,,,46.0121236,8.9351674,,,Denner
node,911115979,Coop,Coop,,supermarket,,,,,46.5227215,6.6302822,Mo-Fr 08:00-19:00; Sa 07:00-18:00,,Coop
node,917957376,Coop,Coop,,supermarket,,,,,46.3981642,6.925489,,,Coop
node,918370719,Coop,Coop,,supermarket,,,,,47.3607025,8.0522798,Mo-Fr 08:00-20:00; Sa 07:30-20:00; PH closed,,Coop
node,921188281,Coop,Coop,,supermarket,Schützenweg,3,3123,Belp,46.8933861,7.4975955,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 08:00-17:00,,Coop
